#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 09 08 08 48  20  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 08 42  40  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 08 36  60  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 08 18  60  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 08 12  70  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 08 06  70  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 08 00  70  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 54 110  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 48  90  1.0  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 42 100  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 36 110  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 30  80  1.0  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 24 110  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 18 140  3.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 12 130  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 06 140  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 07 00 140  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 54 110  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 48  90  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 42  60  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 36  60  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 30  80  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 24  70  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 18  50  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 12  40  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 06  40  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 06 00 350  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 05 48 340  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 05 42 360  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 05 24  40  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 05 18 350  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 05 12 310  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 05 06 240  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 54 220  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 48 230  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 42  20  0.5  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 36  MM  0.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 30 300  3.1  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 24 300  4.1  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 18 310  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 12 220  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 06 190  0.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 04 00 230  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 54 170  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 48 190  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 42 140  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 36 170  3.6  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 30 200  3.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 18 270  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 12 290  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 06 320  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 03 00 320  5.7  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 02 42 320  5.1  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 02 36 320  4.6  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 02 30 300  4.1  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 02 24 310  5.1  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 02 12 310  5.7  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 02 00 220  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 54 230  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 48 220  5.1  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 42 230  4.1  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 36 230  5.7  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 30 200  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 24 200  4.6  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 12 200  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 06 200  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 01 00 200  4.6  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 00 42 200  3.6  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 00 36 200  5.7  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 00 30 210  3.6  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 00 18 230  4.1  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 00 12 210  6.7  8.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 08 00 00 200  5.1  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 54 190  5.1  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 48 200  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 42 200  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 30 130  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 18  10  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 12  10  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 06  10  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 23 00 330  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 22 54 320  4.1  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 22 42 310  4.6  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 22 36 330  5.7  7.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 22 30 330  5.7  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 22 24 330  6.2  7.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 22 12 310  9.3 10.8    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 22 00 320  7.7  9.8    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 54 320  7.2  9.8    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 48 330  3.6  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 36 340  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 30 350  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 24 280  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 12 160  1.0  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 06 160  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 21 00 180  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 54 170  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 48 170  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 42 180  3.6  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 36 190  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 30 190  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 24 170  3.1  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 18 180  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 12 190  3.1  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 20 00 180  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 54 190  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 48 170  4.6  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 42 170  4.1  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 36 160  2.6  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 30 170  2.6  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 18 180  3.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 12 170  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 19 00 170  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 54 150  2.6  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 48 180  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 42 170  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 36 160  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 30 170  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 24 160  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 18 130  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 12 180  2.6  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 06 170  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 18 00 150  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 48 190  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 42 150  3.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 36 170  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 30 180  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 24 180  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 18 180  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 12 170  2.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 06 160  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 17 00 120  3.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 16 54 130  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 16 48 140  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 16 36 140  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 16 30 130  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 16 24 140  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 16 18 150  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 16 12 160  1.0  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 54 130  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 48 120  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 42 140  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 36 120  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 30 130  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 18 130  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 12 110  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 15 00  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 54  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 48  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 42  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 30  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 24 330  0.5  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 18 330  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 12 310  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 06 320  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 14 00  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 54  MM  0.0  0.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 42 310  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 36 310  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 30 330  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 24 320  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 18 320  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 12 330  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 06 320  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 13 00 310  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 54 310  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 48 330  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 36 320  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 30 340  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 24 350  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 18 350  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 12 350  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 12 00 350  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 54 350  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 48 360  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 42 340  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 30 350  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 24 360  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 18  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 12  MM  0.0  0.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 06 140  0.5  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 11 00 140  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 54 160  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 48 150  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 42 170  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 36 180  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 30 180  0.5  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 24 180  0.5  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 18  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 12 190  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 10 06 210  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 54 200  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 42 190  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 36 220  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 30 200  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 24 200  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 12 170  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 06 150  0.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 09 00 150  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 54  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 42  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 36  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 30 310  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 18 320  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 12 310  1.0  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 06 190  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 08 00 190  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 54  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 48  MM  0.0  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 42 140  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 36 150  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 24 150  2.6  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 18 150  2.1  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 12 180  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 06 160  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 07 00 190  0.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 06 48 170  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 06 42 130  0.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 06 24 120  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 06 18 100  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 06 12 120  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 06 06  80  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 06 00  70  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 48  50  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 42  60  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 36  60  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 24  70  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 18  50  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 12  70  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 06  90  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 05 00  80  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 04 54  90  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 04 48  90  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 04 42  60  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 04 30  50  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 04 24  10  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 04 12 330  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 04 06 360  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 03 54 350  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 03 42 350  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 03 36 310  2.6  3.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 03 24 330  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 03 18 330  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 03 06 330  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 03 00 330  3.6  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 02 48 320  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 02 42 320  3.1  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 02 24 320  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 02 12 330  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 02 06  MM  0.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 02 00 330  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 01 54 350  1.5  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 01 48  30  3.1  4.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 01 42  MM  0.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 01 36  MM  0.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 09 07 01 30  20  2.6  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
